Code région;Nom de la région;Code département;Nom de la commune;Population totale
32;Hauts-de-France;80;Bergicourt;153
32;Hauts-de-France;80;Bermesnil;225
32;Hauts-de-France;80;Bernâtre;31
32;Hauts-de-France;80;Bernaville;1 101
32;Hauts-de-France;80;Bernay-en-Ponthieu;238
32;Hauts-de-France;80;Bernes;355
32;Hauts-de-France;80;Berneuil;259
32;Hauts-de-France;80;Berny-en-Santerre;158
32;Hauts-de-France;80;Bertangles;605
32;Hauts-de-France;80;Berteaucourt-les-Dames;1 173
32;Hauts-de-France;80;Berteaucourt-lès-Thennes;447
32;Hauts-de-France;80;Bertrancourt;232
32;Hauts-de-France;80;Béthencourt-sur-Mer;980
32;Hauts-de-France;80;Béthencourt-sur-Somme;132
32;Hauts-de-France;80;Bettembos;102
32;Hauts-de-France;80;Bettencourt-Rivière;229
32;Hauts-de-France;80;Bettencourt-Saint-Ouen;630
32;Hauts-de-France;80;Beuvraignes;865
32;Hauts-de-France;80;Biaches;387
32;Hauts-de-France;80;Biarre;67
32;Hauts-de-France;80;Biencourt;137
32;Hauts-de-France;80;Billancourt;182
32;Hauts-de-France;80;Blangy-sous-Poix;187
32;Hauts-de-France;80;Blangy-Tronville;563
32;Hauts-de-France;80;Boisbergues;81
32;Hauts-de-France;80;Le Boisle;363
32;Hauts-de-France;80;Boismont;496
32;Hauts-de-France;80;Bonnay;241
32;Hauts-de-France;80;Bonneville;338
32;Hauts-de-France;80;Bosquel;339
32;Hauts-de-France;80;Bouchavesnes-Bergen;302
32;Hauts-de-France;80;Bouchoir;308
32;Hauts-de-France;80;Bouchon;153
32;Hauts-de-France;80;Boufflers;125
32;Hauts-de-France;80;Bougainville;453
32;Hauts-de-France;80;Bouillancourt-en-Séry;567
32;Hauts-de-France;80;Bouillancourt-la-Bataille;154
32;Hauts-de-France;80;Bouquemaison;521
32;Hauts-de-France;80;Bourdon;404
32;Hauts-de-France;80;Bourseville;711
32;Hauts-de-France;80;Boussicourt;86
32;Hauts-de-France;80;Bouttencourt;960
32;Hauts-de-France;80;Bouvaincourt-sur-Bresle;863
32;Hauts-de-France;80;Bouvincourt-en-Vermandois;158
32;Hauts-de-France;80;Bouzincourt;572
32;Hauts-de-France;80;Bovelles;442
32;Hauts-de-France;80;Boves;3 172
32;Hauts-de-France;80;Braches;261
32;Hauts-de-France;80;Brailly-Cornehotte;244
32;Hauts-de-France;80;Brassy;74
32;Hauts-de-France;80;Bray-lès-Mareuil;242
32;Hauts-de-France;80;Bray-sur-Somme;1 294
32;Hauts-de-France;80;Breilly;620
32;Hauts-de-France;80;Bresle;130
32;Hauts-de-France;80;Breuil;47
32;Hauts-de-France;80;Brévillers;112
32;Hauts-de-France;80;Brie;335
32;Hauts-de-France;80;Briquemesnil-Floxicourt;248
32;Hauts-de-France;80;Brocourt;106
32;Hauts-de-France;80;Brouchy;542
32;Hauts-de-France;80;Brucamps;141
32;Hauts-de-France;80;Brutelles;210
32;Hauts-de-France;80;Buigny-l'Abbé;326
32;Hauts-de-France;80;Buigny-lès-Gamaches;427
32;Hauts-de-France;80;Buigny-Saint-Maclou;527
32;Hauts-de-France;80;Buire-Courcelles;245
32;Hauts-de-France;80;Buire-sur-l'Ancre;314
32;Hauts-de-France;80;Bus-la-Mésière;177
32;Hauts-de-France;80;Bus-lès-Artois;135
32;Hauts-de-France;80;Bussu;216
32;Hauts-de-France;80;Bussus-Bussuel;308
32;Hauts-de-France;80;Bussy-lès-Daours;375
32;Hauts-de-France;80;Bussy-lès-Poix;101
32;Hauts-de-France;80;Buverchy;46
32;Hauts-de-France;80;Cachy;278
32;Hauts-de-France;80;Cagny;1 223
32;Hauts-de-France;80;Cahon;205
32;Hauts-de-France;80;Caix;762
32;Hauts-de-France;80;Cambron;747
32;Hauts-de-France;80;Camon;4 449
32;Hauts-de-France;80;Camps-en-Amiénois;186
32;Hauts-de-France;80;Canaples;712
32;Hauts-de-France;80;Canchy;328
32;Hauts-de-France;80;Candas;1 103
32;Hauts-de-France;80;Cannessières;77
32;Hauts-de-France;80;Cantigny;117
32;Hauts-de-France;80;Caours;622
32;Hauts-de-France;80;Cappy;534
32;Hauts-de-France;80;Cardonnette;509
32;Hauts-de-France;80;Le Cardonnois;84
32;Hauts-de-France;80;Carnoy;100
32;Hauts-de-France;80;Carrépuis;278
32;Hauts-de-France;80;Cartigny;773
32;Hauts-de-France;80;Caulières;200
32;Hauts-de-France;80;Cavillon;104
32;Hauts-de-France;80;Cayeux-en-Santerre;120
32;Hauts-de-France;80;Cayeux-sur-Mer;2 523
32;Hauts-de-France;80;Cerisy;531
32;Hauts-de-France;80;Cerisy-Buleux;273
32;Hauts-de-France;80;Champien;277
32;Hauts-de-France;80;Chaulnes;2 046
32;Hauts-de-France;80;La Chaussée-Tirancourt;669
32;Hauts-de-France;80;Chaussoy-Epagny;585
32;Hauts-de-France;80;La Chavatte;75
32;Hauts-de-France;80;Chépy;1 287
32;Hauts-de-France;80;Chilly;187
32;Hauts-de-France;80;Chipilly;177
32;Hauts-de-France;80;Chirmont;122
32;Hauts-de-France;80;Chuignes;136
32;Hauts-de-France;80;Chuignolles;157
32;Hauts-de-France;80;Citerne;248
32;Hauts-de-France;80;Cizancourt;35
32;Hauts-de-France;80;Clairy-Saulchoix;378
32;Hauts-de-France;80;Cléry-sur-Somme;575
32;Hauts-de-France;80;Cocquerel;234
32;Hauts-de-France;80;Coigneux;50
32;Hauts-de-France;80;Coisy;334
32;Hauts-de-France;80;Colincamps;90
32;Hauts-de-France;80;Combles;797
32;Hauts-de-France;80;Condé-Folie;926
32;Hauts-de-France;80;Contalmaison;118
32;Hauts-de-France;80;Contay;367
32;Hauts-de-France;80;Conteville;211
32;Hauts-de-France;80;Contoire;442
32;Hauts-de-France;80;Contre;167
32;Hauts-de-France;80;Conty;1 777
32;Hauts-de-France;80;Corbie;6 369
32;Hauts-de-France;80;Cottenchy;753
32;Hauts-de-France;80;Coullemelle;343
32;Hauts-de-France;80;Coulonvillers;246
32;Hauts-de-France;80;Courcelette;154
32;Hauts-de-France;80;Courcelles-au-Bois;82
32;Hauts-de-France;80;Courcelles-sous-Moyencourt;136
32;Hauts-de-France;80;Courcelles-sous-Thoix;67
32;Hauts-de-France;80;Courtemanche;103
32;Hauts-de-France;80;Cramont;309
32;Hauts-de-France;80;Crécy-en-Ponthieu;1 497
32;Hauts-de-France;80;Crémery;114
32;Hauts-de-France;80;Cressy-Omencourt;123
32;Hauts-de-France;80;Creuse;192
32;Hauts-de-France;80;Croix-Moligneaux;293
32;Hauts-de-France;80;Croixrault;438
32;Hauts-de-France;80;Le Crotoy;2 080
32;Hauts-de-France;80;Crouy-Saint-Pierre;340
32;Hauts-de-France;80;Curchy;305
32;Hauts-de-France;80;Curlu;161
32;Hauts-de-France;80;Damery;244
32;Hauts-de-France;80;Dancourt-Popincourt;153
32;Hauts-de-France;80;Daours;830
32;Hauts-de-France;80;Dargnies;1 288
32;Hauts-de-France;80;Davenescourt;566
32;Hauts-de-France;80;Démuin;488
32;Hauts-de-France;80;Dernancourt;547
32;Hauts-de-France;80;Devise;53
32;Hauts-de-France;80;Doingt;1 503
32;Hauts-de-France;80;Domart-en-Ponthieu;1 126
32;Hauts-de-France;80;Domart-sur-la-Luce;437
32;Hauts-de-France;80;Domesmont;49
32;Hauts-de-France;80;Dominois;186
32;Hauts-de-France;80;Domléger-Longvillers;297
32;Hauts-de-France;80;Dommartin;352
32;Hauts-de-France;80;Dompierre-Becquincourt;717
32;Hauts-de-France;80;Dompierre-sur-Authie;415
32;Hauts-de-France;80;Domqueur;316
32;Hauts-de-France;80;Domvast;351
32;Hauts-de-France;80;Doudelainville;334
32;Hauts-de-France;80;Douilly;241
32;Hauts-de-France;80;Doullens;6 641
32;Hauts-de-France;80;Dreuil-lès-Amiens;1 631
32;Hauts-de-France;80;Driencourt;98
32;Hauts-de-France;80;Dromesnil;101
32;Hauts-de-France;80;Drucat;940
32;Hauts-de-France;80;Dury;1 427
32;Hauts-de-France;80;Eaucourt-sur-Somme;429
32;Hauts-de-France;80;L' Échelle-Saint-Aurin;54
32;Hauts-de-France;80;Éclusier-Vaux;120
32;Hauts-de-France;80;Embreville;569
32;Hauts-de-France;80;Englebelmer;303
32;Hauts-de-France;80;Ennemain;259
32;Hauts-de-France;80;Épagne-Épagnette;570
32;Hauts-de-France;80;Épaumesnil;132
32;Hauts-de-France;80;Épécamps;5
32;Hauts-de-France;80;Épehy;1 196
32;Hauts-de-France;80;Épénancourt;124
32;Hauts-de-France;80;Éplessier;382
32;Hauts-de-France;80;Eppeville;1 871
32;Hauts-de-France;80;Équancourt;300
32;Hauts-de-France;80;Équennes-Éramecourt;306
32;Hauts-de-France;80;Erches;189
32;Hauts-de-France;80;Ercheu;808
32;Hauts-de-France;80;Ercourt;123
32;Hauts-de-France;80;Ergnies;185
32;Hauts-de-France;80;Érondelle;509
32;Hauts-de-France;80;Esclainvillers;169
32;Hauts-de-France;80;Esmery-Hallon;790
32;Hauts-de-France;80;Essertaux;268
32;Hauts-de-France;80;Estrébœuf;250
32;Hauts-de-France;80;Estrées-Deniécourt;336
32;Hauts-de-France;80;Estrées-lès-Crécy;396
32;Hauts-de-France;80;Estrées-Mons;606
32;Hauts-de-France;80;Estrées-sur-Noye;277
32;Hauts-de-France;80;Étalon;137
32;Hauts-de-France;80;Ételfay;386
32;Hauts-de-France;80;Éterpigny;178
32;Hauts-de-France;80;Étinehem-Méricourt;594
32;Hauts-de-France;80;L' Étoile;1 234
32;Hauts-de-France;80;Étréjust;47
32;Hauts-de-France;80;Étricourt-Manancourt;535
32;Hauts-de-France;80;La Faloise;224
32;Hauts-de-France;80;Falvy;162
32;Hauts-de-France;80;Famechon;263
32;Hauts-de-France;80;Faverolles;164
32;Hauts-de-France;80;Favières;470
32;Hauts-de-France;80;Fay;107
32;Hauts-de-France;80;Ferrières;478
32;Hauts-de-France;80;Fescamps;146
32;Hauts-de-France;80;Feuillères;147
32;Hauts-de-France;80;Feuquières-en-Vimeu;2 623
32;Hauts-de-France;80;Fieffes-Montrelet;325
32;Hauts-de-France;80;Fienvillers;692
32;Hauts-de-France;80;Fignières;155
32;Hauts-de-France;80;Fins;281
32;Hauts-de-France;80;Flaucourt;299
32;Hauts-de-France;80;Flers;192
32;Hauts-de-France;80;Flers-sur-Noye;522
32;Hauts-de-France;80;Flesselles;2 109
32;Hauts-de-France;80;Fleury;231
32;Hauts-de-France;80;Flixecourt;3 244
32;Hauts-de-France;80;Fluy;321
32;Hauts-de-France;80;Folies;143
32;Hauts-de-France;80;Folleville;149
32;Hauts-de-France;80;Fonches-Fonchette;163
32;Hauts-de-France;80;Fontaine-le-Sec;158
32;Hauts-de-France;80;Fontaine-lès-Cappy;52
32;Hauts-de-France;80;Fontaine-sous-Montdidier;110
32;Hauts-de-France;80;Fontaine-sur-Maye;168
32;Hauts-de-France;80;Fontaine-sur-Somme;519
32;Hauts-de-France;80;Forceville;174
32;Hauts-de-France;80;Forceville-en-Vimeu;246
32;Hauts-de-France;80;Forest-l'Abbaye;308
32;Hauts-de-France;80;Forest-Montiers;402
32;Hauts-de-France;80;Fort-Mahon-Plage;1 233
32;Hauts-de-France;80;Fossemanant;100
32;Hauts-de-France;80;Foucaucourt-en-Santerre;283
32;Hauts-de-France;80;Foucaucourt-Hors-Nesle;78
32;Hauts-de-France;80;Fouencamps;217
32;Hauts-de-France;80;Fouilloy;1 865
32;Hauts-de-France;80;Fouquescourt;168
32;Hauts-de-France;80;Fourcigny;191
32;Hauts-de-France;80;Fourdrinoy;431
32;Hauts-de-France;80;Framerville-Rainecourt;465
32;Hauts-de-France;80;Framicourt;185
32;Hauts-de-France;80;Francières;207
32;Hauts-de-France;80;Franleu;552
32;Hauts-de-France;80;Franqueville;182
32;Hauts-de-France;80;Fransart;154
32;Hauts-de-France;80;Fransu;171
32;Hauts-de-France;80;Fransures;135
32;Hauts-de-France;80;Franvillers;527
32;Hauts-de-France;80;Fréchencourt;268
32;Hauts-de-France;80;Frémontiers;155
32;Hauts-de-France;80;Fresnes-Mazancourt;136
32;Hauts-de-France;80;Fresnes-Tilloloy;206
32;Hauts-de-France;80;Fresneville;107
32;Hauts-de-France;80;Fresnoy-Andainville;92
32;Hauts-de-France;80;Fresnoy-au-Val;247
32;Hauts-de-France;80;Fresnoy-en-Chaussée;153
32;Hauts-de-France;80;Fresnoy-lès-Roye;303
32;Hauts-de-France;80;Fressenneville;2 261
32;Hauts-de-France;80;Frettecuisse;74
32;Hauts-de-France;80;Frettemeule;325
32;Hauts-de-France;80;Friaucourt;785
32;Hauts-de-France;80;Fricamps;173
32;Hauts-de-France;80;Fricourt;507
32;Hauts-de-France;80;Frise;192
32;Hauts-de-France;80;Friville-Escarbotin;4 752
32;Hauts-de-France;80;Frohen-sur-Authie;234
32;Hauts-de-France;80;Froyelles;113
32;Hauts-de-France;80;Frucourt;138
32;Hauts-de-France;80;Gamaches;2 694
32;Hauts-de-France;80;Gapennes;280
32;Hauts-de-France;80;Gauville;358
32;Hauts-de-France;80;Gentelles;633
32;Hauts-de-France;80;Gézaincourt;425
32;Hauts-de-France;80;Ginchy;62
32;Hauts-de-France;80;Glisy;721
32;Hauts-de-France;80;Gorenflos;256
32;Hauts-de-France;80;Gorges;42
32;Hauts-de-France;80;Goyencourt;95
32;Hauts-de-France;80;Grand-Laviers;447
32;Hauts-de-France;80;Grandcourt;181
32;Hauts-de-France;80;Gratibus;190
32;Hauts-de-France;80;Grattepanche;314
32;Hauts-de-France;80;Grébault-Mesnil;225
32;Hauts-de-France;80;Grécourt;21
32;Hauts-de-France;80;Grivesnes;404
32;Hauts-de-France;80;Grivillers;83
32;Hauts-de-France;80;Grouches-Luchuel;609
32;Hauts-de-France;80;Gruny;326
32;Hauts-de-France;80;Guerbigny;312
32;Hauts-de-France;80;Gueschart;321
32;Hauts-de-France;80;Gueudecourt;98
32;Hauts-de-France;80;Guignemicourt;336
32;Hauts-de-France;80;Guillaucourt;434
32;Hauts-de-France;80;Guillemont;142
32;Hauts-de-France;80;Guizancourt;123
32;Hauts-de-France;80;Guyencourt-Saulcourt;146
32;Hauts-de-France;80;Guyencourt-sur-Noye;176
32;Hauts-de-France;80;Hailles;420
32;Hauts-de-France;80;Hallencourt;1 364
32;Hauts-de-France;80;Hallivillers;156
32;Hauts-de-France;80;Halloy-lès-Pernois;350
32;Hauts-de-France;80;Hallu;193
32;Hauts-de-France;80;Ham;4 810
32;Hauts-de-France;80;Le Hamel;510
32;Hauts-de-France;80;Hamelet;632
32;Hauts-de-France;80;Hancourt;96
32;Hauts-de-France;80;Hangard;125
32;Hauts-de-France;80;Hangest-en-Santerre;1 031
32;Hauts-de-France;80;Hangest-sur-Somme;762
32;Hauts-de-France;80;Harbonnières;1 656
32;Hauts-de-France;80;Hardecourt-aux-Bois;85
32;Hauts-de-France;80;Hargicourt;398
32;Hauts-de-France;80;Harponville;187
32;Hauts-de-France;80;Hattencourt;293
32;Hauts-de-France;80;Hautvillers-Ouville;595
32;Hauts-de-France;80;Havernas;409
32;Hauts-de-France;80;Hébécourt;558
32;Hauts-de-France;80;Hédauville;126
32;Hauts-de-France;80;Heilly;428
32;Hauts-de-France;80;Hem-Hardinval;361
32;Hauts-de-France;80;Hem-Monacu;127
32;Hauts-de-France;80;Hénencourt;197
32;Hauts-de-France;80;Herbécourt;222
32;Hauts-de-France;80;Hérissart;619
32;Hauts-de-France;80;Herleville;188
32;Hauts-de-France;80;Herly;46
32;Hauts-de-France;80;Hervilly;185
32;Hauts-de-France;80;Hesbécourt;56
32;Hauts-de-France;80;Hescamps;526
32;Hauts-de-France;80;Heucourt-Croquoison;126
32;Hauts-de-France;80;Heudicourt;530
32;Hauts-de-France;80;Heuzecourt;171
32;Hauts-de-France;80;Hiermont;153
32;Hauts-de-France;80;Hombleux;1 164
32;Hauts-de-France;80;Hornoy-le-Bourg;1 700
32;Hauts-de-France;80;Huchenneville;682
32;Hauts-de-France;80;Humbercourt;270
32;Hauts-de-France;80;Huppy;831
32;Hauts-de-France;80;Hypercourt;745
32;Hauts-de-France;80;Ignaucourt;79
32;Hauts-de-France;80;Inval-Boiron;114
32;Hauts-de-France;80;Irles;107
32;Hauts-de-France;80;Jumel;520
32;Hauts-de-France;80;Laboissière-en-Santerre;156
32;Hauts-de-France;80;Lachapelle;83
32;Hauts-de-France;80;Lafresguimont-Saint-Martin;551
32;Hauts-de-France;80;Lahoussoye;485
32;Hauts-de-France;80;Laleu;121
32;Hauts-de-France;80;Lamaronde;63
32;Hauts-de-France;80;Lamotte-Brebière;231
32;Hauts-de-France;80;Lamotte-Buleux;359
32;Hauts-de-France;80;Lamotte-Warfusée;714
32;Hauts-de-France;80;Lanchères;924
32;Hauts-de-France;80;Lanches-Saint-Hilaire;129
32;Hauts-de-France;80;Languevoisin-Quiquery;196
32;Hauts-de-France;80;Laucourt;199
32;Hauts-de-France;80;Laviéville;175
32;Hauts-de-France;80;Lawarde-Mauger-l'Hortoy;178
32;Hauts-de-France;80;Léalvillers;169
32;Hauts-de-France;80;Lesbœufs;179
32;Hauts-de-France;80;Liancourt-Fosse;298
32;Hauts-de-France;80;Licourt;400
32;Hauts-de-France;80;Liéramont;238
32;Hauts-de-France;80;Liercourt;363
32;Hauts-de-France;80;Ligescourt;227
32;Hauts-de-France;80;Lignières;132
32;Hauts-de-France;80;Lignières-Châtelain;382
32;Hauts-de-France;80;Lignières-en-Vimeu;113
32;Hauts-de-France;80;Lihons;442
32;Hauts-de-France;80;Limeux;145
32;Hauts-de-France;80;Liomer;414
32;Hauts-de-France;80;Long;633
32;Hauts-de-France;80;Longavesnes;91
32;Hauts-de-France;80;Longpré-les-Corps-Saints;1 692
32;Hauts-de-France;80;Longueau;5 608
32;Hauts-de-France;80;Longueval;285
32;Hauts-de-France;80;Longuevillette;77
32;Hauts-de-France;80;Louvencourt;283
32;Hauts-de-France;80;Louvrechy;200
32;Hauts-de-France;80;Lucheux;548
32;Hauts-de-France;80;Lœuilly;855
32;Hauts-de-France;80;Machiel;166
32;Hauts-de-France;80;Machy;136
32;Hauts-de-France;80;Mailly-Maillet;624
32;Hauts-de-France;80;Mailly-Raineval;300
32;Hauts-de-France;80;Maisnières;521
32;Hauts-de-France;80;Maison-Ponthieu;269
32;Hauts-de-France;80;Maison-Roland;111
32;Hauts-de-France;80;Maizicourt;195
32;Hauts-de-France;80;Malpart;81
32;Hauts-de-France;80;Mametz;191
32;Hauts-de-France;80;Marcelcave;1 210
32;Hauts-de-France;80;Marché-Allouarde;56
32;Hauts-de-France;80;Marchélepot;480
32;Hauts-de-France;80;Marestmontiers;114
32;Hauts-de-France;80;Mareuil-Caubert;954
32;Hauts-de-France;80;Maricourt;179
32;Hauts-de-France;80;Marieux;119
32;Hauts-de-France;80;Marlers;139
32;Hauts-de-France;80;Marquaix;208
32;Hauts-de-France;80;Marquivillers;188
32;Hauts-de-France;80;Martainneville;434
32;Hauts-de-France;80;Matigny;508
32;Hauts-de-France;80;Maucourt;183
32;Hauts-de-France;80;Maurepas;194
32;Hauts-de-France;80;Le Mazis;107
32;Hauts-de-France;80;Méaulte;1 291
32;Hauts-de-France;80;Méharicourt;591
32;Hauts-de-France;80;Meigneux;176
32;Hauts-de-France;80;Le Meillard;158
32;Hauts-de-France;80;Méneslies;315
32;Hauts-de-France;80;Méréaucourt;7
32;Hauts-de-France;80;Mérélessart;203
32;Hauts-de-France;80;Méricourt-en-Vimeu;102
32;Hauts-de-France;80;Méricourt-l'Abbé;603
32;Hauts-de-France;80;Mers-les-Bains;2 856
32;Hauts-de-France;80;Le Mesge;183
32;Hauts-de-France;80;Mesnil-Bruntel;297
32;Hauts-de-France;80;Mesnil-Domqueur;87
32;Hauts-de-France;80;Mesnil-en-Arrouaise;128
32;Hauts-de-France;80;Mesnil-Martinsart;238
32;Hauts-de-France;80;Mesnil-Saint-Georges;188
32;Hauts-de-France;80;Mesnil-Saint-Nicaise;569
32;Hauts-de-France;80;Métigny;124
32;Hauts-de-France;80;Mézerolles;192
32;Hauts-de-France;80;Mézières-en-Santerre;582
32;Hauts-de-France;80;Miannay;592
32;Hauts-de-France;80;Millencourt;219
32;Hauts-de-France;80;Millencourt-en-Ponthieu;363
32;Hauts-de-France;80;Miraumont;685
32;Hauts-de-France;80;Mirvaux;152
32;Hauts-de-France;80;Misery;131
32;Hauts-de-France;80;Moislains;1 253
32;Hauts-de-France;80;Molliens-au-Bois;331
32;Hauts-de-France;80;Molliens-Dreuil;945
32;Hauts-de-France;80;Monchy-Lagache;697
32;Hauts-de-France;80;Mons-Boubert;563
32;Hauts-de-France;80;Monsures;229
32;Hauts-de-France;80;Montagne-Fayel;156
32;Hauts-de-France;80;Montauban-de-Picardie;227
32;Hauts-de-France;80;Montdidier;6 388
32;Hauts-de-France;80;Montigny-les-Jongleurs;95
32;Hauts-de-France;80;Montigny-sur-l'Hallue;213
32;Hauts-de-France;80;Montonvillers;86
32;Hauts-de-France;80;Morchain;358
32;Hauts-de-France;80;Morcourt;303
32;Hauts-de-France;80;Moreuil;4 021
32;Hauts-de-France;80;Morisel;512
32;Hauts-de-France;80;Morlancourt;381
32;Hauts-de-France;80;Morvillers-Saint-Saturnin;411
32;Hauts-de-France;80;Mouflers;93
32;Hauts-de-France;80;Mouflières;89
32;Hauts-de-France;80;Moyencourt;317
32;Hauts-de-France;80;Moyencourt-lès-Poix;182
32;Hauts-de-France;80;Moyenneville;726
32;Hauts-de-France;80;Muille-Villette;843
32;Hauts-de-France;80;Nampont;255
32;Hauts-de-France;80;Namps-Maisnil;1 003
32;Hauts-de-France;80;Nampty;290
32;Hauts-de-France;80;Naours;1 090
32;Hauts-de-France;80;Nesle;2 415
32;Hauts-de-France;80;Nesle-l'Hôpital;158
32;Hauts-de-France;80;Neslette;83
32;Hauts-de-France;80;Neufmoulin;369
32;Hauts-de-France;80;Neuilly-l'Hôpital;334
32;Hauts-de-France;80;Neuilly-le-Dien;98
32;Hauts-de-France;80;Neuville-au-Bois;154
32;Hauts-de-France;80;Neuville-Coppegueule;532
32;Hauts-de-France;80;La Neuville-lès-Bray;268
32;Hauts-de-France;80;Neuville-lès-Lœuilly;129
32;Hauts-de-France;80;La Neuville-Sire-Bernard;282
32;Hauts-de-France;80;Neuvillette;223
32;Hauts-de-France;80;Nibas;868
32;Hauts-de-France;80;Nouvion;1 352
32;Hauts-de-France;80;Noyelles-en-Chaussée;250
32;Hauts-de-France;80;Noyelles-sur-Mer;740
32;Hauts-de-France;80;Nurlu;406
32;Hauts-de-France;80;Occoches;128
32;Hauts-de-France;80;Ochancourt;315
32;Hauts-de-France;80;Offignies;75
32;Hauts-de-France;80;Offoy;223
32;Hauts-de-France;80;Oisemont;1 228
32;Hauts-de-France;80;Oissy;228
32;Hauts-de-France;80;Oneux;383
32;Hauts-de-France;80;Oresmaux;926
32;Hauts-de-France;80;Oust-Marest;644
32;Hauts-de-France;80;Outrebois;315
32;Hauts-de-France;80;Ovillers-la-Boisselle;453
32;Hauts-de-France;80;Pargny;206
32;Hauts-de-France;80;Parvillers-le-Quesnoy;237
32;Hauts-de-France;80;Pendé;1 097
32;Hauts-de-France;80;Pernois;738
32;Hauts-de-France;80;Péronne;8 041
32;Hauts-de-France;80;Picquigny;1 373
32;Hauts-de-France;80;Piennes-Onvillers;368
32;Hauts-de-France;80;Pierregot;283
32;Hauts-de-France;80;Pierrepont-sur-Avre;660
32;Hauts-de-France;80;Pissy;279
32;Hauts-de-France;80;Plachy-Buyon;921
32;Hauts-de-France;80;Le Plessier-Rozainvillers;753
32;Hauts-de-France;80;Poix-de-Picardie;2 438
32;Hauts-de-France;80;Ponches-Estruval;109
32;Hauts-de-France;80;Pont-de-Metz;2 435
32;Hauts-de-France;80;Pont-Noyelles;861
32;Hauts-de-France;80;Pont-Remy;1 498
32;Hauts-de-France;80;Ponthoile;629
32;Hauts-de-France;80;Port-le-Grand;283
32;Hauts-de-France;80;Potte;107
32;Hauts-de-France;80;Poulainville;1 213
32;Hauts-de-France;80;Pozières;266
32;Hauts-de-France;80;Prouville;309
32;Hauts-de-France;80;Prouzel;549
32;Hauts-de-France;80;Proyart;712
32;Hauts-de-France;80;Puchevillers;556
32;Hauts-de-France;80;Punchy;90
32;Hauts-de-France;80;Puzeaux;301
32;Hauts-de-France;80;Pys;120
32;Hauts-de-France;80;Pœuilly;130
32;Hauts-de-France;80;Quend;1 412
32;Hauts-de-France;80;Querrieu;670
32;Hauts-de-France;80;Le Quesne;273
32;Hauts-de-France;80;Le Quesnel;811
32;Hauts-de-France;80;Quesnoy-le-Montant;589
32;Hauts-de-France;80;Quesnoy-sur-Airaines;449
32;Hauts-de-France;80;Quevauvillers;1 138
32;Hauts-de-France;80;Quiry-le-Sec;328
32;Hauts-de-France;80;Quivières;145
32;Hauts-de-France;80;Raincheval;293
32;Hauts-de-France;80;Rainneville;982
32;Hauts-de-France;80;Ramburelles;277
32;Hauts-de-France;80;Rambures;356
32;Hauts-de-France;80;Rancourt;204
32;Hauts-de-France;80;Regnière-Écluse;129
32;Hauts-de-France;80;Remaisnil;28
32;Hauts-de-France;80;Remaugies;132
32;Hauts-de-France;80;Remiencourt;181
32;Hauts-de-France;80;Rethonvillers;364
32;Hauts-de-France;80;Revelles;530
32;Hauts-de-France;80;Ribeaucourt;259
32;Hauts-de-France;80;Ribemont-sur-Ancre;669
32;Hauts-de-France;80;Riencourt;184
32;Hauts-de-France;80;Rivery;3 592
32;Hauts-de-France;80;Rogy;130
32;Hauts-de-France;80;Roiglise;163
32;Hauts-de-France;80;Roisel;1 715
32;Hauts-de-France;80;Rollot;750
32;Hauts-de-France;80;Ronssoy;593
32;Hauts-de-France;80;Rosières-en-Santerre;3 035
32;Hauts-de-France;80;Rouvrel;309
32;Hauts-de-France;80;Rouvroy-en-Santerre;214
32;Hauts-de-France;80;Rouy-le-Grand;113
32;Hauts-de-France;80;Rouy-le-Petit;118
32;Hauts-de-France;80;Roye;5 942
32;Hauts-de-France;80;Rubempré;733
32;Hauts-de-France;80;Rubescourt;138
32;Hauts-de-France;80;Rue;3 224
32;Hauts-de-France;80;Rumigny;603
32;Hauts-de-France;80;Saigneville;418
32;Hauts-de-France;80;Sailly-Flibeaucourt;1 049
32;Hauts-de-France;80;Sailly-Laurette;311
32;Hauts-de-France;80;Sailly-le-Sec;357
32;Hauts-de-France;80;Sailly-Saillisel;489
32;Hauts-de-France;80;Sains-en-Amiénois;1 223
32;Hauts-de-France;80;Saint-Acheul;26
32;Hauts-de-France;80;Saint-Aubin-Montenoy;231
32;Hauts-de-France;80;Saint-Aubin-Rivière;111
32;Hauts-de-France;80;Saint-Blimont;890
32;Hauts-de-France;80;Saint-Christ-Briost;451
32;Hauts-de-France;80;Saint-Fuscien;1 134
32;Hauts-de-France;80;Saint-Germain-sur-Bresle;209
32;Hauts-de-France;80;Saint-Gratien;383
32;Hauts-de-France;80;Saint-Léger-lès-Authie;93
32;Hauts-de-France;80;Saint-Léger-lès-Domart;1 871
32;Hauts-de-France;80;Saint-Léger-sur-Bresle;88
32;Hauts-de-France;80;Saint-Mard;174
32;Hauts-de-France;80;Saint-Maulvis;276
32;Hauts-de-France;80;Saint-Maxent;389
32;Hauts-de-France;80;Saint-Ouen;1 924
32;Hauts-de-France;80;Saint-Quentin-en-Tourmont;294
32;Hauts-de-France;80;Saint-Quentin-la-Motte-Croix-au-Bailly;1 312
32;Hauts-de-France;80;Saint-Riquier;1 277
32;Hauts-de-France;80;Saint-Sauflieu;1 015
32;Hauts-de-France;80;Saint-Sauveur;1 415
32;Hauts-de-France;80;Saint-Vaast-en-Chaussée;507
32;Hauts-de-France;80;Saint-Valery-sur-Somme;2 612
